"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KEM00063741","NAIROBI DAGORETTI, KE","1991-12-25","0.00",,"66","76","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1991-12-27","3.58",,"66","77","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1991-12-28","0.00",,"64","75","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1991-12-29",,,"64",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1991-12-30",,,"64",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1991-12-31","0.00",,"63","76",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-01","0.00",,"64","75","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-02","0.00",,"66","79","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-03","0.00",,"64","79","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-04","0.00",,"65","77","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-05","0.00",,"62","72",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-06","0.00",,"60","71","50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-07","0.00",,"61","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-08","0.00",,"60","74","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-09",,,"63","74","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-10","0.00",,"64",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-11","0.00",,"65",,"49"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-12","0.00",,"64","78","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-13","0.00",,"66","75","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-14","0.12",,"63",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-15","0.00",,"65","76","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-16","0.20",,"66","75","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-17","0.02",,"68","76","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-18","0.00",,"69","79","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-19","0.00",,"68","80","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-20",,,"65","79","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-21","0.00",,"68","79","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-22",,,"67","81","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-23","0.00",,"66","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-24",,,"67","79","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-25","0.00",,"65","79","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-26",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-27",,,"64","76",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-28","0.00",,"65","76","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-29",,,"66",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-30",,,"65",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-01-31",,,"68","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-01",,,"65","77",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-02",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-03",,,"68","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-04",,,"70","85",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-05",,,"70",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-06","1.89",,"68","80","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-07","0.00",,"64",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-08","0.00",,"69","83","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-09",,,"64","82","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-10","1.02",,"68","78","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-11","0.00",,"68",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-12","0.00",,"66","78","51"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-13",,,"64","77","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-14",,,"68",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-15",,,"66",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-16",,,"69","81","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-17",,,"66","81",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-18",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-19","0.00",,"69",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-20",,,"69","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-21","0.00",,"66","80","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-22",,,"62","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-23",,,"66","81",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-24",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-25",,,"71","84",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-26",,,"69","84","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-27",,,"70","84",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-28",,,"67","83","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-02-29","0.00",,"71","81","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-01",,,"69","82",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-02",,,"69",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-03",,,"70",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-04",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-05",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-06","0.00",,"67","80","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-07","0.00",,"65","79","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-08",,,"65","79","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-09","0.00",,"65","79","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-10",,,"63",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-11","0.00",,"65","78","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-12","0.00",,"66","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-13",,,"70","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-14",,,"72","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-15",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-16",,,"70","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-17",,,"69","80","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-18",,,"73","82",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-19",,,"70","81",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-20",,,"70","80","62"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-21",,,"67","78","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-22","0.08",,"68","79","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-23","0.08",,"68",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-24","0.00",,"70","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-25",,,"69","81",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-26",,,"72",,"58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-27",,,"73","84","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-28","0.00",,"71","84","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-29",,,"72","85",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-30",,,"70","83",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-03-31",,,"69","84","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-01",,,"69","84","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-02","0.47",,"64","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-03","1.57",,"69","79","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-04","0.00",,"70","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-05",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-06",,,"66","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-07",,,"65","80","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-08","1.42",,"62","74","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-09","2.09",,"65","76","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-10","1.42",,"65","75","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-11","2.28",,"65","73","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-12","0.01",,"67",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-13","0.00",,"65","75",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-14","0.00",,"67","77","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-15","0.08",,"67","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-16","0.00",,"67","77","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-17",,,"68",,"60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-18",,,"69","80",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-19","0.71",,"65","77","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-20","0.00",,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-21","0.00",,"65","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-22","0.79",,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-23","0.00",,"67","76","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-24",,,"66",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-25","0.00",,"66","79","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-26","0.00",,"67","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-27","1.46",,"65","76","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-28","0.20",,"65","74","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-29","1.18",,"66","77","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-04-30","1.06",,"65","76","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-01","1.73",,"64","74","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-02","0.24",,"65","74","60"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-03","1.77",,"64","74","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-04","0.31",,"69","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-05","0.59",,"66","76","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-06","0.00",,"66","75","61"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-07",,,"66","76","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-08",,,"68","76",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-09","0.00",,"65","76","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-10","7.48",,"63","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-11","0.04",,"63","74",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-12","0.00",,"60",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-13","0.00",,"62","73","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-14","0.08",,"62","70","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-15","0.00",,"63","74","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-16","0.04",,"63","71","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-17","0.24",,"64","72","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-18","0.00",,"63","72",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-19",,,"62","71","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-20","0.00",,"63",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-21","0.00",,"62","71","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-22",,,"65",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-23",,,"65","75","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-24","0.43",,"65","74","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-25","0.00",,"64","75",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-26","0.00",,"63","77","49"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-27",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-28","0.00",,"65","77","46"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-29",,,"64","72",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-30",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-05-31","0.39",,"61","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-01","0.00",,"65","77","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-02","0.00",,"65","78","48"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-03","0.00",,"61","77","50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-04",,,"66","78","51"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-05",,,"63","75",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-06","0.04",,"62","69","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-07","0.00",,"63","72","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-08",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-09","0.00",,"61","69","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-10",,,"62",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-11","0.00",,"61","70","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-12","0.04",,"63","73","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-13","0.75",,"63",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-14","0.00",,"62","70","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-15","0.08",,"60",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-16","0.00",,"60","69","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-17","0.00",,"61","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-18","0.00",,"60","69","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-19",,,"64","76","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-20",,,"63","83","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-21","0.20",,"62","71","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-22","0.00",,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-23",,,"63",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-24","0.04",,"64","74",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-25","0.00",,"60","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-26",,,"62",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-27","0.00",,"64","74","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-28","0.00",,"63","74","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-29","0.00",,"62","69","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-06-30",,,"62","69","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-01",,,"62","71","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-02","0.00",,"61",,"54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-03","0.43",,"61","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-04","0.00",,"59","67",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-05","0.00",,"59",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-06","0.00",,"58","65","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-07",,,"60","69","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-08","0.00",,"62","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-09","0.00",,"61","70","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-10","0.00",,"61","73","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-11","0.00",,"61","70","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-12","0.00",,"61","67","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-13","0.00",,"59","71","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-14","0.00",,"57","65","48"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-15","0.00",,"58","66",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-16",,,"60",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-17","0.00",,"57","63",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-18","0.00",,"60","70","51"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-19",,,"56","65",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-20",,,"61","75",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-21","0.00",,"62","72","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-22",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-23",,,"60","69","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-24","0.00",,"61","76","49"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-25",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-26","0.00",,"56","64",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-27","0.00",,"60","71","48"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-28",,,"60","72","47"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-29","0.00",,"63","77","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-30","0.08",,"61",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-07-31","0.00",,"61","72",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-01","0.00",,"59","72","44"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-02","0.00",,"58","71",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-03",,,"57","67",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-04","0.00",,"60","69","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-05","0.00",,"59","69","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-06","0.00",,"58",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-07",,,"56","60","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-08","0.00",,"60","72","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-09",,,"61","73","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-10","0.04",,"57","62","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-11","0.00",,"56","62",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-12",,,"56",,"33"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-13","0.00",,"59","71","46"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-14","0.00",,"59","67","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-15","0.00",,"59","65","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-16",,,"62","70",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-17","0.02",,"57","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-18","0.00",,"62","73","48"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-19","0.00",,"61","71","51"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-20","0.00",,"58","68","50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-21","0.00",,"57",,"45"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-22",,,"61",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-23","0.00",,"62","72","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-24",,,"60","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-25","0.00",,"60","72",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-26","0.00",,"60","76",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-27","0.12",,"59","66",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-28","0.00",,"64","72",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-29","0.00",,"60","73","50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-30","0.00",,"60","69","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-08-31",,,"58",,"53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-01",,,"60","74","51"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-02","0.00",,"58","73","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-03","0.00",,"59","70",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-04","0.00",,"61","70","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-05",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-06",,,"63","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-07",,,"59","70","48"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-08","0.08",,"62","75","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-09","0.04",,"64","75","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-10","0.00",,"62","71","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-11","0.00",,"62","74","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-12","0.08",,"60","68","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-13","0.00",,"60","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-14","0.00",,"63","75","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-15","0.00",,"62","76","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-16",,,"63",,"52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-17","0.00",,"62","75","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-18",,,"65","76",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-19","0.00",,"62","74","50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-20","0.00",,"63","77","48"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-21","0.01",,"63","72","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-22","0.00",,"66","75","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-23",,,"63","78","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-24","0.00",,"65","78","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-25","0.00",,"64","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-26","0.00",,"64","82","49"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-27","0.00",,"67","82","47"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-28","0.00",,"66","79","47"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-29",,,"65","74","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-09-30","0.00",,"64","73","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-01",,,"66","74",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-02","0.00",,"62",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-03","0.08",,"58","72","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-04","0.28",,"61","73",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-05","0.16",,"62","74","52"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-06","0.00",,"62","70","54"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-07","0.00",,"64","78",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-08",,,"58","78","50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-09",,,"65","77","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-10","0.00",,"63","78","49"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-11",,,"62",,"50"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-12","0.00",,"64","81","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-13","0.08",,"67",,"57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-14","0.00",,"67","80","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-15","0.00",,"64","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-16","0.39",,"66","77","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-17","0.00",,"66","80","49"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-18","0.20",,"65",,"55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-19","0.24",,"67",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-20","0.00",,"66","77","59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-21","0.00",,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-22",,,"68","79",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-23","0.00",,"66","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-24","0.00",,"60","79","53"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-25",,,"67","78","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-26","0.00",,"69","78","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-27",,,"65",,"59"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-28","0.31",,"60","69",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-29","0.16",,"62","72","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-30","0.12",,"62","75","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-10-31","0.00",,"67","77","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-01","0.04",,"63","72",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-02","0.31",,"62","70","57"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-03","0.35",,"61",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-06","0.00",,"60","67",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-07",,,"63",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-08",,,"63",,"56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-09","0.00",,"63","73","56"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-10","0.12",,"65","74",
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-11","0.00",,"63","75","55"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-12","0.00",,"64","75","58"
"KEM00063741","NAIROBI DAGORETTI, KE","1992-11-13","0.08",,"63","75","59"
